"Date(UTC)","Value"
"6/7/2021 2:53:00 AM","157444"
"6/7/2021 2:54:00 AM","157410"
"6/7/2021 2:55:00 AM","157152"
"6/7/2021 2:56:00 AM","156810"
"6/7/2021 2:57:00 AM","156831"
"6/7/2021 2:58:00 AM","156752"
"6/7/2021 2:59:00 AM","156433"
"6/7/2021 3:00:00 AM","156623"
"6/7/2021 3:01:00 AM","156590"
"6/7/2021 3:02:00 AM","156519"
"6/7/2021 3:03:00 AM","156930"
"6/7/2021 3:04:00 AM","156555"
"6/7/2021 3:05:00 AM","156742"
"6/7/2021 3:06:00 AM","157089"
"6/7/2021 3:07:00 AM","157339"
"6/7/2021 3:08:00 AM","157479"
"6/7/2021 3:09:00 AM","157322"
"6/7/2021 3:10:00 AM","156757"
"6/7/2021 3:11:00 AM","156840"
"6/7/2021 3:12:00 AM","157134"
"6/7/2021 3:13:00 AM","157195"
"6/7/2021 3:14:00 AM","157317"
"6/7/2021 3:15:00 AM","157169"
"6/7/2021 3:16:00 AM","156888"
"6/7/2021 3:17:00 AM","157745"
"6/7/2021 3:18:00 AM","157442"
"6/7/2021 3:19:00 AM","156938"
"6/7/2021 3:21:00 AM","151154"
"6/7/2021 3:22:00 AM","149082"
"6/7/2021 3:23:00 AM","149622"
"6/7/2021 3:24:00 AM","149959"
"6/7/2021 3:25:00 AM","150135"
"6/7/2021 3:26:00 AM","150045"
"6/7/2021 3:27:00 AM","150063"
"6/7/2021 3:28:00 AM","150100"
"6/7/2021 3:29:00 AM","150245"
"6/7/2021 3:30:00 AM","150200"
"6/7/2021 3:31:00 AM","150591"
"6/7/2021 3:32:00 AM","150833"
"6/7/2021 3:33:00 AM","151158"
"6/7/2021 3:34:00 AM","151036"
"6/7/2021 3:35:00 AM","150579"
"6/7/2021 3:36:00 AM","150609"
"6/7/2021 3:37:00 AM","150781"
"6/7/2021 3:38:00 AM","150959"
"6/7/2021 3:39:00 AM","151347"
"6/7/2021 3:40:00 AM","151040"
"6/7/2021 3:41:00 AM","151001"
"6/7/2021 3:42:00 AM","150657"
"6/7/2021 3:43:00 AM","151166"
"6/7/2021 3:44:00 AM","151419"
"6/7/2021 3:45:00 AM","152070"
"6/7/2021 3:46:00 AM","151819"
"6/7/2021 3:47:00 AM","151425"
"6/7/2021 3:48:00 AM","151599"
"6/7/2021 3:49:00 AM","151452"
"6/7/2021 3:50:00 AM","151427"
"6/7/2021 3:51:00 AM","151337"
"6/7/2021 3:52:00 AM","151869"
"6/7/2021 3:53:00 AM","152111"
"6/7/2021 3:54:00 AM","152408"
"6/7/2021 3:56:00 AM","151514"
"6/7/2021 3:57:00 AM","151725"
"6/7/2021 3:58:00 AM","152053"
"6/7/2021 3:59:00 AM","152518"
"6/7/2021 4:00:00 AM","152066"
"6/7/2021 4:01:00 AM","152049"
"6/7/2021 4:02:00 AM","151536"
"6/7/2021 4:03:00 AM","151957"
"6/7/2021 4:04:00 AM","152160"
"6/7/2021 4:05:00 AM","152257"
"6/7/2021 4:06:00 AM","152291"
"6/7/2021 4:07:00 AM","152621"
"6/7/2021 4:08:00 AM","152405"
"6/7/2021 4:09:00 AM","152268"
"6/7/2021 4:10:00 AM","152197"
"6/7/2021 4:11:00 AM","152543"
"6/7/2021 4:12:00 AM","153090"
"6/7/2021 4:13:00 AM","152621"
"6/7/2021 4:14:00 AM","152227"
"6/7/2021 4:15:00 AM","152307"
"6/7/2021 4:16:00 AM","152262"
"6/7/2021 4:17:00 AM","151986"
"6/7/2021 4:18:00 AM","150711"
"6/7/2021 4:19:00 AM","150762"
"6/7/2021 4:20:00 AM","151045"
"6/7/2021 4:21:00 AM","151330"
"6/7/2021 4:22:00 AM","151942"
"6/7/2021 4:23:00 AM","151602"
"6/7/2021 4:24:00 AM","151972"
"6/7/2021 4:25:00 AM","151761"
"6/7/2021 4:26:00 AM","151878"
"6/7/2021 4:27:00 AM","152522"
"6/7/2021 4:28:00 AM","152253"
"6/7/2021 4:29:00 AM","152163"
"6/7/2021 4:30:00 AM","152303"
"6/7/2021 4:31:00 AM","152521"
"6/7/2021 4:32:00 AM","152228"
"6/7/2021 4:33:00 AM","152211"
"6/7/2021 4:34:00 AM","151889"
"6/7/2021 4:35:00 AM","151813"
"6/7/2021 4:36:00 AM","151946"
"6/7/2021 4:37:00 AM","151581"
"6/7/2021 4:38:00 AM","151426"
"6/7/2021 4:39:00 AM","151905"
"6/7/2021 4:40:00 AM","151850"
"6/7/2021 4:41:00 AM","151655"
"6/7/2021 4:42:00 AM","151574"
"6/7/2021 4:43:00 AM","151644"
"6/7/2021 4:44:00 AM","151859"
"6/7/2021 4:45:00 AM","151831"
"6/7/2021 4:46:00 AM","151540"
"6/7/2021 4:47:00 AM","152016"
"6/7/2021 4:48:00 AM","151659"
"6/7/2021 4:49:00 AM","151327"
"6/7/2021 4:50:00 AM","151500"
"6/7/2021 4:51:00 AM","151548"
"6/7/2021 4:52:00 AM","151843"
"6/7/2021 4:53:00 AM","151844"
"6/7/2021 4:54:00 AM","151331"
"6/7/2021 4:55:00 AM","151401"
"6/7/2021 4:56:00 AM","151947"
"6/7/2021 4:57:00 AM","152199"
"6/7/2021 4:58:00 AM","152142"
"6/7/2021 4:59:00 AM","152345"
"6/7/2021 5:00:00 AM","152741"
"6/7/2021 5:01:00 AM","152707"
"6/7/2021 5:02:00 AM","153180"
"6/7/2021 5:03:00 AM","153220"
"6/7/2021 5:04:00 AM","153579"
"6/7/2021 5:05:00 AM","153445"
"6/7/2021 5:06:00 AM","153473"
"6/7/2021 5:07:00 AM","153581"
"6/7/2021 5:08:00 AM","153762"
"6/7/2021 5:09:00 AM","153591"
"6/7/2021 5:10:00 AM","153120"
"6/7/2021 5:11:00 AM","153040"
"6/7/2021 5:12:00 AM","153359"
"6/7/2021 5:13:00 AM","153319"
"6/7/2021 5:14:00 AM","153548"
"6/7/2021 5:15:00 AM","153257"
"6/7/2021 5:16:00 AM","153497"
"6/7/2021 5:17:00 AM","153206"
"6/7/2021 5:18:00 AM","153385"
"6/7/2021 5:19:00 AM","153628"
"6/7/2021 5:20:00 AM","153771"
"6/7/2021 5:21:00 AM","153561"
"6/7/2021 5:22:00 AM","153824"
"6/7/2021 5:23:00 AM","153397"
"6/7/2021 5:24:00 AM","153405"
"6/7/2021 5:25:00 AM","153386"
"6/7/2021 5:26:00 AM","153283"
"6/7/2021 5:27:00 AM","153682"
"6/7/2021 5:28:00 AM","153490"
"6/7/2021 5:29:00 AM","153257"
"6/7/2021 5:30:00 AM","153735"
"6/7/2021 5:31:00 AM","154002"
"6/7/2021 5:32:00 AM","154387"
"6/7/2021 5:33:00 AM","154868"
"6/7/2021 5:34:00 AM","155218"
"6/7/2021 5:35:00 AM","155013"
"6/7/2021 5:36:00 AM","155650"
"6/7/2021 5:37:00 AM","155048"
"6/7/2021 5:38:00 AM","154767"
"6/7/2021 5:39:00 AM","154663"
"6/7/2021 5:40:00 AM","155036"
"6/7/2021 5:41:00 AM","154704"
"6/7/2021 5:42:00 AM","154899"
"6/7/2021 5:43:00 AM","154943"
"6/7/2021 5:44:00 AM","154960"
"6/7/2021 5:45:00 AM","155722"
"6/7/2021 5:46:00 AM","155445"
"6/7/2021 5:47:00 AM","155678"
"6/7/2021 5:48:00 AM","155502"
"6/7/2021 5:49:00 AM","155358"
"6/7/2021 5:50:00 AM","155701"
"6/7/2021 5:51:00 AM","155160"
"6/7/2021 5:52:00 AM","155374"
"6/7/2021 5:53:00 AM","155653"
"6/7/2021 5:54:00 AM","155617"
"6/7/2021 5:55:00 AM","155416"
"6/7/2021 5:56:00 AM","155031"
"6/7/2021 5:57:00 AM","155538"
"6/7/2021 5:58:00 AM","155850"
"6/7/2021 5:59:00 AM","155924"
"6/7/2021 6:00:00 AM","156138"
"6/7/2021 6:01:00 AM","156339"
"6/7/2021 6:02:00 AM","156729"
"6/7/2021 6:03:00 AM","156652"
"6/7/2021 6:04:00 AM","156112"
"6/7/2021 6:05:00 AM","156411"
"6/7/2021 6:06:00 AM","156475"
"6/7/2021 6:07:00 AM","156357"
"6/7/2021 6:08:00 AM","156356"
"6/7/2021 6:09:00 AM","155925"
"6/7/2021 6:10:00 AM","156529"
"6/7/2021 6:11:00 AM","156429"
"6/7/2021 6:12:00 AM","156431"
"6/7/2021 6:13:00 AM","156169"
"6/7/2021 6:14:00 AM","156061"
"6/7/2021 6:15:00 AM","156089"
"6/7/2021 6:16:00 AM","156274"
"6/7/2021 6:17:00 AM","156435"
"6/7/2021 6:18:00 AM","156266"
"6/7/2021 6:19:00 AM","156510"
"6/7/2021 6:20:00 AM","156457"
"6/7/2021 6:21:00 AM","155948"
"6/7/2021 6:22:00 AM","156360"
"6/7/2021 6:23:00 AM","156634"
"6/7/2021 6:24:00 AM","156692"
"6/7/2021 6:25:00 AM","156765"
"6/7/2021 6:26:00 AM","156714"
"6/7/2021 6:27:00 AM","156632"
"6/7/2021 6:28:00 AM","156729"
"6/7/2021 6:29:00 AM","157113"
"6/7/2021 6:30:00 AM","157164"
"6/7/2021 6:31:00 AM","157691"
"6/7/2021 6:32:00 AM","157816"
"6/7/2021 6:33:00 AM","158273"
"6/7/2021 6:34:00 AM","158813"
"6/7/2021 6:35:00 AM","158612"
"6/7/2021 6:36:00 AM","158607"
"6/7/2021 6:37:00 AM","159020"
"6/7/2021 6:38:00 AM","159127"
"6/7/2021 6:39:00 AM","159029"
"6/7/2021 6:40:00 AM","158720"
"6/7/2021 6:41:00 AM","158047"
"6/7/2021 6:42:00 AM","158336"
"6/7/2021 6:43:00 AM","158259"
"6/7/2021 6:44:00 AM","158533"
"6/7/2021 6:45:00 AM","158925"
"6/7/2021 6:46:00 AM","158568"
"6/7/2021 6:47:00 AM","158869"
"6/7/2021 6:48:00 AM","159208"
"6/7/2021 6:49:00 AM","159355"
"6/7/2021 6:50:00 AM","159115"
"6/7/2021 6:51:00 AM","158633"
"6/7/2021 6:52:00 AM","158669"
"6/7/2021 6:53:00 AM","158598"
"6/7/2021 6:54:00 AM","158733"
"6/7/2021 6:55:00 AM","158751"
"6/7/2021 6:56:00 AM","158807"
"6/7/2021 6:57:00 AM","158629"
"6/7/2021 6:58:00 AM","158779"
"6/7/2021 6:59:00 AM","158271"
"6/7/2021 7:00:00 AM","158267"
"6/7/2021 7:01:00 AM","158819"
"6/7/2021 7:02:00 AM","159730"
"6/7/2021 7:03:00 AM","151997"
"6/7/2021 7:04:00 AM","150240"
"6/7/2021 7:05:00 AM","150151"
"6/7/2021 7:06:00 AM","150296"
"6/7/2021 7:07:00 AM","150822"
"6/7/2021 7:08:00 AM","150095"
"6/7/2021 7:09:00 AM","150337"
"6/7/2021 7:10:00 AM","150383"
"6/7/2021 7:11:00 AM","150106"
"6/7/2021 7:12:00 AM","150310"
"6/7/2021 7:13:00 AM","149830"
"6/7/2021 7:14:00 AM","150010"
"6/7/2021 7:15:00 AM","150043"
"6/7/2021 7:16:00 AM","150374"
"6/7/2021 7:17:00 AM","151024"
"6/7/2021 7:18:00 AM","151008"
"6/7/2021 7:19:00 AM","151327"
"6/7/2021 7:20:00 AM","151462"
"6/7/2021 7:21:00 AM","151156"
"6/7/2021 7:22:00 AM","151213"
"6/7/2021 7:23:00 AM","151637"
"6/7/2021 7:24:00 AM","151486"
"6/7/2021 7:25:00 AM","151882"
"6/7/2021 7:26:00 AM","151275"
"6/7/2021 7:27:00 AM","151759"
"6/7/2021 7:28:00 AM","151689"
"6/7/2021 7:29:00 AM","151715"
"6/7/2021 7:30:00 AM","151121"
"6/7/2021 7:31:00 AM","151099"
"6/7/2021 7:32:00 AM","151513"
"6/7/2021 7:33:00 AM","151064"
"6/7/2021 7:34:00 AM","150994"
"6/7/2021 7:35:00 AM","151280"
"6/7/2021 7:36:00 AM","151179"
"6/7/2021 7:37:00 AM","151866"
"6/7/2021 7:38:00 AM","151750"
"6/7/2021 7:39:00 AM","151406"
"6/7/2021 7:40:00 AM","151549"
"6/7/2021 7:41:00 AM","151672"
"6/7/2021 7:42:00 AM","151464"
"6/7/2021 7:43:00 AM","151209"
"6/7/2021 7:44:00 AM","151316"
"6/7/2021 7:45:00 AM","151419"
"6/7/2021 7:46:00 AM","151750"
"6/7/2021 7:47:00 AM","151395"
"6/7/2021 7:48:00 AM","151535"
"6/7/2021 7:49:00 AM","151564"
"6/7/2021 7:50:00 AM","151796"
"6/7/2021 7:51:00 AM","151364"
"6/7/2021 7:52:00 AM","151551"
"6/7/2021 7:53:00 AM","151279"
"6/7/2021 7:54:00 AM","151494"
"6/7/2021 7:55:00 AM","151172"
"6/7/2021 7:56:00 AM","151259"
"6/7/2021 7:57:00 AM","151422"
"6/7/2021 7:58:00 AM","151758"
"6/7/2021 7:59:00 AM","151655"
"6/7/2021 8:00:00 AM","151677"
"6/7/2021 8:01:00 AM","151308"
"6/7/2021 8:02:00 AM","151854"
"6/7/2021 8:03:00 AM","152022"
"6/7/2021 8:04:00 AM","151846"
"6/7/2021 8:05:00 AM","152191"
"6/7/2021 8:06:00 AM","151984"
"6/7/2021 8:07:00 AM","152461"
"6/7/2021 8:08:00 AM","152809"
"6/7/2021 8:09:00 AM","152601"
"6/7/2021 8:10:00 AM","152652"
"6/7/2021 8:11:00 AM","153257"
"6/7/2021 8:12:00 AM","153015"
"6/7/2021 8:13:00 AM","153283"
"6/7/2021 8:14:00 AM","153285"
"6/7/2021 8:15:00 AM","153210"
"6/7/2021 8:16:00 AM","153315"
"6/7/2021 8:17:00 AM","153160"
"6/7/2021 8:18:00 AM","153289"
"6/7/2021 8:19:00 AM","153005"
"6/7/2021 8:20:00 AM","153359"
"6/7/2021 8:21:00 AM","153405"
"6/7/2021 8:22:00 AM","153380"
"6/7/2021 8:23:00 AM","153124"
"6/7/2021 8:24:00 AM","153141"
"6/7/2021 8:25:00 AM","152796"
"6/7/2021 8:26:00 AM","152591"
"6/7/2021 8:27:00 AM","153132"
"6/7/2021 8:28:00 AM","153487"
"6/7/2021 8:29:00 AM","153416"
"6/7/2021 8:30:00 AM","152774"
"6/7/2021 8:31:00 AM","152292"
"6/7/2021 8:32:00 AM","153039"
"6/7/2021 8:33:00 AM","153172"
"6/7/2021 8:34:00 AM","152523"
"6/7/2021 8:35:00 AM","152787"
"6/7/2021 8:36:00 AM","153361"
"6/7/2021 8:37:00 AM","153553"
"6/7/2021 8:38:00 AM","153451"
"6/7/2021 8:39:00 AM","153303"
"6/7/2021 8:40:00 AM","153366"
"6/7/2021 8:41:00 AM","153235"
"6/7/2021 8:42:00 AM","153340"
"6/7/2021 8:43:00 AM","153527"
"6/7/2021 8:44:00 AM","153550"
"6/7/2021 8:45:00 AM","153624"
"6/7/2021 8:46:00 AM","153331"
"6/7/2021 8:47:00 AM","153509"
"6/7/2021 8:48:00 AM","153842"
"6/7/2021 8:49:00 AM","153477"
"6/7/2021 8:50:00 AM","153439"
"6/7/2021 8:51:00 AM","153554"
"6/7/2021 8:52:00 AM","153407"
"6/7/2021 8:53:00 AM","153558"
"6/7/2021 8:54:00 AM","153912"
"6/7/2021 8:55:00 AM","153523"
"6/7/2021 8:56:00 AM","153589"
"6/7/2021 8:57:00 AM","153782"
"6/7/2021 8:58:00 AM","153534"
"6/7/2021 8:59:00 AM","154326"
"6/7/2021 9:00:00 AM","153810"
"6/7/2021 9:01:00 AM","153916"
"6/7/2021 9:02:00 AM","154228"
"6/7/2021 9:03:00 AM","153953"
"6/7/2021 9:04:00 AM","153955"
"6/7/2021 9:05:00 AM","153871"
"6/7/2021 9:06:00 AM","153845"
"6/7/2021 9:07:00 AM","154169"
"6/7/2021 9:08:00 AM","154439"
"6/7/2021 9:09:00 AM","154484"
"6/7/2021 9:10:00 AM","154470"
"6/7/2021 9:11:00 AM","154582"
"6/7/2021 9:12:00 AM","154589"
"6/7/2021 9:13:00 AM","154684"
"6/7/2021 9:14:00 AM","154546"
"6/7/2021 9:15:00 AM","154851"
"6/7/2021 9:16:00 AM","154083"
"6/7/2021 9:17:00 AM","154296"
"6/7/2021 9:18:00 AM","154160"
"6/7/2021 9:19:00 AM","155062"
"6/7/2021 9:20:00 AM","154968"
"6/7/2021 9:21:00 AM","154893"
"6/7/2021 9:22:00 AM","154872"
"6/7/2021 9:23:00 AM","155065"
"6/7/2021 9:24:00 AM","155099"
"6/7/2021 9:25:00 AM","154537"
"6/7/2021 9:26:00 AM","154357"
"6/7/2021 9:27:00 AM","153886"
"6/7/2021 9:28:00 AM","154126"
"6/7/2021 9:29:00 AM","154733"
"6/7/2021 9:30:00 AM","154196"
"6/7/2021 9:31:00 AM","155373"
"6/7/2021 9:32:00 AM","155357"
"6/7/2021 9:33:00 AM","155444"
"6/7/2021 9:34:00 AM","155764"
"6/7/2021 9:35:00 AM","155358"
"6/7/2021 9:36:00 AM","155747"
"6/7/2021 9:37:00 AM","155849"
"6/7/2021 9:38:00 AM","155873"
"6/7/2021 9:39:00 AM","156039"
"6/7/2021 9:40:00 AM","156522"
"6/7/2021 9:42:00 AM","156844"
"6/7/2021 9:43:00 AM","157357"
"6/7/2021 9:44:00 AM","157256"
"6/7/2021 9:45:00 AM","156634"
"6/7/2021 9:46:00 AM","156820"
"6/7/2021 9:47:00 AM","157159"
"6/7/2021 9:48:00 AM","157369"
"6/7/2021 9:49:00 AM","157330"
"6/7/2021 9:50:00 AM","157213"
"6/7/2021 9:51:00 AM","157425"
"6/7/2021 9:52:00 AM","157513"
"6/7/2021 9:53:00 AM","157348"
"6/7/2021 9:54:00 AM","157656"
"6/7/2021 9:55:00 AM","157874"
"6/7/2021 9:56:00 AM","156951"
"6/7/2021 9:57:00 AM","157317"
"6/7/2021 9:58:00 AM","157142"
"6/7/2021 9:59:00 AM","156701"
"6/7/2021 10:00:00 AM","156777"
"6/7/2021 10:01:00 AM","156906"
"6/7/2021 10:02:00 AM","156816"
"6/7/2021 10:03:00 AM","157017"
"6/7/2021 10:04:00 AM","156855"
"6/7/2021 10:05:00 AM","157326"
"6/7/2021 10:06:00 AM","157659"
"6/7/2021 10:07:00 AM","157309"
"6/7/2021 10:08:00 AM","157521"
"6/7/2021 10:09:00 AM","157934"
"6/7/2021 10:10:00 AM","157509"
"6/7/2021 10:11:00 AM","157871"
"6/7/2021 10:12:00 AM","157855"
"6/7/2021 10:13:00 AM","158284"
"6/7/2021 10:14:00 AM","157760"
"6/7/2021 10:15:00 AM","158154"
"6/7/2021 10:16:00 AM","158183"
"6/7/2021 10:17:00 AM","158191"
"6/7/2021 10:18:00 AM","157823"
"6/7/2021 10:19:00 AM","157663"
"6/7/2021 10:20:00 AM","158527"
"6/7/2021 10:21:00 AM","158125"
"6/7/2021 10:22:00 AM","158191"
"6/7/2021 10:23:00 AM","158479"
"6/7/2021 10:24:00 AM","158298"
"6/7/2021 10:25:00 AM","157986"
"6/7/2021 10:26:00 AM","158885"
"6/7/2021 10:27:00 AM","158095"
"6/7/2021 10:28:00 AM","157557"
"6/7/2021 10:29:00 AM","157666"
"6/7/2021 10:30:00 AM","158159"
"6/7/2021 10:31:00 AM","158381"
"6/7/2021 10:32:00 AM","158454"
"6/7/2021 10:33:00 AM","158799"
"6/7/2021 10:34:00 AM","159202"
"6/7/2021 10:35:00 AM","159183"
"6/7/2021 10:36:00 AM","158750"
"6/7/2021 10:37:00 AM","158465"
"6/7/2021 10:38:00 AM","158755"
"6/7/2021 10:39:00 AM","158607"
"6/7/2021 10:40:00 AM","158649"
"6/7/2021 10:41:00 AM","158875"
"6/7/2021 10:42:00 AM","158719"
"6/7/2021 10:43:00 AM","158549"
"6/7/2021 10:44:00 AM","158554"
"6/7/2021 10:45:00 AM","158819"
"6/7/2021 10:46:00 AM","158751"
"6/7/2021 10:47:00 AM","158732"
"6/7/2021 10:48:00 AM","152134"
"6/7/2021 10:49:00 AM","149948"
"6/7/2021 10:50:00 AM","150159"
"6/7/2021 10:51:00 AM","149894"
"6/7/2021 10:52:00 AM","150265"
"6/7/2021 10:53:00 AM","150697"
"6/7/2021 10:54:00 AM","150404"
"6/7/2021 10:55:00 AM","150555"
"6/7/2021 10:56:00 AM","150691"
"6/7/2021 10:57:00 AM","150838"
"6/7/2021 10:58:00 AM","150881"
"6/7/2021 10:59:00 AM","150793"
"6/7/2021 11:00:00 AM","150550"
"6/7/2021 11:01:00 AM","150634"
"6/7/2021 11:02:00 AM","150391"
"6/7/2021 11:03:00 AM","150924"
"6/7/2021 11:04:00 AM","150799"
"6/7/2021 11:05:00 AM","151178"
"6/7/2021 11:06:00 AM","151584"
"6/7/2021 11:07:00 AM","152046"
"6/7/2021 11:08:00 AM","151828"
"6/7/2021 11:09:00 AM","151760"
"6/7/2021 11:10:00 AM","151757"
"6/7/2021 11:11:00 AM","151944"
"6/7/2021 11:12:00 AM","152028"
"6/7/2021 11:13:00 AM","151807"
"6/7/2021 11:14:00 AM","151851"
"6/7/2021 11:15:00 AM","151730"
"6/7/2021 11:16:00 AM","151959"
"6/7/2021 11:17:00 AM","152059"
"6/7/2021 11:18:00 AM","151906"
"6/7/2021 11:19:00 AM","151910"
"6/7/2021 11:20:00 AM","151841"
"6/7/2021 11:21:00 AM","152430"
"6/7/2021 11:22:00 AM","152332"
"6/7/2021 11:23:00 AM","152822"
"6/7/2021 11:24:00 AM","153645"
"6/7/2021 11:25:00 AM","154730"
"6/7/2021 11:26:00 AM","153115"
"6/7/2021 11:27:00 AM","153120"
"6/7/2021 11:28:00 AM","153183"
"6/7/2021 11:29:00 AM","153096"
"6/7/2021 11:30:00 AM","153882"
"6/7/2021 11:31:00 AM","153838"
"6/7/2021 11:32:00 AM","154764"
"6/7/2021 11:33:00 AM","155252"
"6/7/2021 11:34:00 AM","155369"
"6/7/2021 11:35:00 AM","155683"
"6/7/2021 11:36:00 AM","155175"
"6/7/2021 11:37:00 AM","155525"
"6/7/2021 11:38:00 AM","155982"
"6/7/2021 11:39:00 AM","156034"
"6/7/2021 11:40:00 AM","156074"
"6/7/2021 11:41:00 AM","156028"
"6/7/2021 11:42:00 AM","155915"
"6/7/2021 11:43:00 AM","155580"
"6/7/2021 11:44:00 AM","155886"
"6/7/2021 11:45:00 AM","155807"
"6/7/2021 11:46:00 AM","155542"
"6/7/2021 11:47:00 AM","155872"
"6/7/2021 11:48:00 AM","156022"
"6/7/2021 11:49:00 AM","156293"
"6/7/2021 11:50:00 AM","156061"
"6/7/2021 11:51:00 AM","156138"
"6/7/2021 11:52:00 AM","156364"
"6/7/2021 11:53:00 AM","156487"
"6/7/2021 11:54:00 AM","156002"
"6/7/2021 11:55:00 AM","155911"
"6/7/2021 11:56:00 AM","155410"
"6/7/2021 11:57:00 AM","155333"
"6/7/2021 11:58:00 AM","155271"
"6/7/2021 11:59:00 AM","156140"
"6/7/2021 12:00:00 PM","156094"
"6/7/2021 12:01:00 PM","156121"
"6/7/2021 12:02:00 PM","156530"
"6/7/2021 12:03:00 PM","156278"
"6/7/2021 12:04:00 PM","156029"
"6/7/2021 12:05:00 PM","156547"
"6/7/2021 12:06:00 PM","156700"
"6/7/2021 12:07:00 PM","156979"
"6/7/2021 12:08:00 PM","157431"
"6/7/2021 12:09:00 PM","157645"
"6/7/2021 12:10:00 PM","157370"
"6/7/2021 12:11:00 PM","157253"
"6/7/2021 12:12:00 PM","157501"
"6/7/2021 12:13:00 PM","157578"
"6/7/2021 12:14:00 PM","157482"
"6/7/2021 12:15:00 PM","157429"
"6/7/2021 12:16:00 PM","157259"
"6/7/2021 12:17:00 PM","157278"
"6/7/2021 12:18:00 PM","157471"
"6/7/2021 12:19:00 PM","157473"
"6/7/2021 12:20:00 PM","157784"
"6/7/2021 12:21:00 PM","157704"
"6/7/2021 12:22:00 PM","157874"
"6/7/2021 12:23:00 PM","157642"
"6/7/2021 12:24:00 PM","157839"
"6/7/2021 12:25:00 PM","158122"
"6/7/2021 12:26:00 PM","157403"
"6/7/2021 12:27:00 PM","156875"
"6/7/2021 12:28:00 PM","157567"
"6/7/2021 12:29:00 PM","156992"
"6/7/2021 12:30:00 PM","157443"
"6/7/2021 12:31:00 PM","157474"
"6/7/2021 12:32:00 PM","157324"
"6/7/2021 12:33:00 PM","157013"
"6/7/2021 12:34:00 PM","157598"
"6/7/2021 12:35:00 PM","157081"
"6/7/2021 12:36:00 PM","157247"
"6/7/2021 12:37:00 PM","157654"
"6/7/2021 12:38:00 PM","157695"
"6/7/2021 12:39:00 PM","157939"
"6/7/2021 12:40:00 PM","158262"
"6/7/2021 12:41:00 PM","157389"
"6/7/2021 12:42:00 PM","157781"
"6/7/2021 12:43:00 PM","157211"
"6/7/2021 12:44:00 PM","156950"
"6/7/2021 12:45:00 PM","157197"
"6/7/2021 12:46:00 PM","157782"
"6/7/2021 12:47:00 PM","157672"
"6/7/2021 12:48:00 PM","157828"
"6/7/2021 12:49:00 PM","157796"
"6/7/2021 12:50:00 PM","157222"
"6/7/2021 12:51:00 PM","157037"
"6/7/2021 12:52:00 PM","157043"
"6/7/2021 12:53:00 PM","157043"
"6/7/2021 12:54:00 PM","156993"
"6/7/2021 12:55:00 PM","156762"
"6/7/2021 12:56:00 PM","157059"
"6/7/2021 12:57:00 PM","157259"
"6/7/2021 12:58:00 PM","157377"
"6/7/2021 12:59:00 PM","157350"
"6/7/2021 1:00:00 PM","157695"
"6/7/2021 1:01:00 PM","157685"
"6/7/2021 1:02:00 PM","157717"
"6/7/2021 1:03:00 PM","157585"
"6/7/2021 1:04:00 PM","157869"
"6/7/2021 1:05:00 PM","157759"
"6/7/2021 1:06:00 PM","157454"
"6/7/2021 1:07:00 PM","157744"
"6/7/2021 1:08:00 PM","157928"
"6/7/2021 1:09:00 PM","158703"
"6/7/2021 1:10:00 PM","158080"
"6/7/2021 1:11:00 PM","158465"
"6/7/2021 1:12:00 PM","158317"
"6/7/2021 1:13:00 PM","158287"
"6/7/2021 1:14:00 PM","158503"
"6/7/2021 1:15:00 PM","158354"
"6/7/2021 1:16:00 PM","158123"
"6/7/2021 1:17:00 PM","158260"
"6/7/2021 1:18:00 PM","158342"
"6/7/2021 1:19:00 PM","158312"
"6/7/2021 1:20:00 PM","158373"
"6/7/2021 1:21:00 PM","158096"
"6/7/2021 1:22:00 PM","158155"
"6/7/2021 1:23:00 PM","157419"
"6/7/2021 1:24:00 PM","157160"
"6/7/2021 1:25:00 PM","157277"
"6/7/2021 1:26:00 PM","157482"
"6/7/2021 1:27:00 PM","158136"
"6/7/2021 1:28:00 PM","158145"
"6/7/2021 1:29:00 PM","158891"
"6/7/2021 1:30:00 PM","159554"
"6/7/2021 1:31:00 PM","159725"
"6/7/2021 1:32:00 PM","159693"
"6/7/2021 1:33:00 PM","159068"
"6/7/2021 1:34:00 PM","159009"
"6/7/2021 1:35:00 PM","159280"
"6/7/2021 1:36:00 PM","159479"
"6/7/2021 1:37:00 PM","159150"
"6/7/2021 1:38:00 PM","159682"
"6/7/2021 1:39:00 PM","159396"
"6/7/2021 1:40:00 PM","159676"
"6/7/2021 1:41:00 PM","160366"
"6/7/2021 1:42:00 PM","159812"
"6/7/2021 1:43:00 PM","159600"
"6/7/2021 1:44:00 PM","159522"
"6/7/2021 1:45:00 PM","159392"
"6/7/2021 1:46:00 PM","159395"
"6/7/2021 1:47:00 PM","159634"
"6/7/2021 1:48:00 PM","159719"
"6/7/2021 1:49:00 PM","159824"
"6/7/2021 1:50:00 PM","159713"
"6/7/2021 1:51:00 PM","159646"
"6/7/2021 1:52:00 PM","159283"
"6/7/2021 1:53:00 PM","159044"
"6/7/2021 1:54:00 PM","159972"
"6/7/2021 1:55:00 PM","160180"
"6/7/2021 1:56:00 PM","159938"
"6/7/2021 1:57:00 PM","159930"
"6/7/2021 1:58:00 PM","160179"
"6/7/2021 1:59:00 PM","160277"
"6/7/2021 2:00:00 PM","159686"
"6/7/2021 2:01:00 PM","159906"
